name,K,index,category,compute_success,n_of_clauses
139443p5,10,3,linear,False,NA
139443p5,10,4,linear,False,NA
139443p5,10,5,linear,False,NA
139443p5,10,6,linear,False,NA
139443p5,10,7,linear,False,NA
139443p5,10,8,linear,False,NA
139443p5,10,9,linear,False,NA
139444p0,5,0,linear,False,NA
139444p0,5,1,linear,False,NA
139444p0,5,2,linear,False,NA
139444p0,5,3,linear,False,NA
139444p0,5,4,linear,False,NA
139444p0,6,0,linear,False,NA
139444p0,6,1,linear,False,NA
139444p0,6,2,linear,False,NA
139444p0,6,3,linear,False,NA
139444p0,6,4,linear,False,NA
139444p0,6,5,linear,False,NA
139444p0,7,0,linear,False,NA
139444p0,7,1,linear,False,NA
139444p0,7,2,linear,False,NA
139444p0,7,3,linear,False,NA
139444p0,7,4,linear,False,NA
139444p0,7,5,linear,False,NA
139444p0,7,6,linear,False,NA
139444p0,8,0,linear,False,NA
139444p0,8,1,linear,False,NA
139444p0,8,2,linear,False,NA
139444p0,8,3,linear,False,NA
139444p0,8,4,linear,False,NA
139444p0,8,5,linear,False,NA
139444p0,8,6,linear,False,NA
139444p0,8,7,linear,False,NA
139444p0,9,0,linear,False,NA
139444p0,9,1,linear,False,NA
139444p0,9,2,linear,False,NA
139444p0,9,3,linear,False,NA
139444p0,9,4,linear,False,NA
139444p0,9,5,linear,False,NA
139444p0,9,6,linear,False,NA
139444p0,9,7,linear,False,NA
139444p0,9,8,linear,False,NA
139444p0,10,0,linear,True,87
139444p0,10,1,linear,True,118
139444p0,10,2,linear,True,8440
139444p0,10,3,linear,False,NA
139444p0,10,4,linear,False,NA
139444p0,10,5,linear,False,NA
139444p0,10,6,linear,False,NA
139444p0,10,7,linear,False,NA
139444p0,10,8,linear,False,NA
139444p0,10,9,linear,False,NA
139444p22,5,0,linear,False,NA
139444p22,5,1,linear,False,NA
139444p22,5,2,linear,False,NA
139444p22,5,3,linear,False,NA
139444p22,5,4,linear,False,NA
139444p22,6,0,linear,False,NA
139444p22,6,1,linear,False,NA
139444p22,6,2,linear,False,NA
139444p22,6,3,linear,False,NA
139444p22,6,4,linear,False,NA
139444p22,6,5,linear,False,NA
139444p22,7,0,linear,False,NA
139444p22,7,1,linear,False,NA
139444p22,7,2,linear,False,NA
139444p22,7,3,linear,False,NA
139444p22,7,4,linear,False,NA
139444p22,7,5,linear,False,NA
139444p22,7,6,linear,False,NA
139444p22,8,0,linear,False,NA
139444p22,8,1,linear,False,NA
139444p22,8,2,linear,False,NA
139444p22,8,3,linear,False,NA
139444p22,8,4,linear,False,NA
139444p22,8,5,linear,False,NA
139444p22,8,6,linear,False,NA
139444p22,8,7,linear,False,NA
139444p22,9,0,linear,False,NA
139444p22,9,1,linear,False,NA
139444p22,9,2,linear,False,NA
139444p22,9,3,linear,False,NA
139444p22,9,4,linear,False,NA
139444p22,9,5,linear,False,NA
139444p22,9,6,linear,False,NA
139444p22,9,7,linear,False,NA
139444p22,9,8,linear,False,NA
139444p22,10,0,linear,True,65659
139444p22,10,1,linear,False,NA
139444p22,10,2,linear,False,NA
139444p22,10,3,linear,False,NA
139444p22,10,4,linear,False,NA
139444p22,10,5,linear,False,NA
139444p22,10,6,linear,False,NA
139444p22,10,7,linear,False,NA
139444p22,10,8,linear,False,NA
139444p22,10,9,linear,False,NA
139452p0,5,0,linear,True,82
139452p0,5,1,linear,False,NA
139452p0,5,2,linear,False,NA
139452p0,5,3,linear,False,NA
139452p0,5,4,linear,False,NA
139452p0,6,0,linear,False,NA
139452p0,6,1,linear,False,NA
139452p0,6,2,linear,False,NA
139452p0,6,3,linear,False,NA
139452p0,6,4,linear,False,NA
139452p0,6,5,linear,False,NA
139452p0,7,0,linear,False,NA
139452p0,7,1,linear,False,NA
139452p0,7,2,linear,False,NA
139452p0,7,3,linear,False,NA
139452p0,7,4,linear,False,NA
139452p0,7,5,linear,False,NA
139452p0,7,6,linear,False,NA
139452p0,8,0,linear,False,NA
139452p0,8,1,linear,False,NA
139452p0,8,2,linear,False,NA
139452p0,8,3,linear,False,NA
139452p0,8,4,linear,False,NA
139452p0,8,5,linear,False,NA
139452p0,8,6,linear,False,NA
139452p0,8,7,linear,False,NA
139452p0,9,0,linear,False,NA
139452p0,9,1,linear,False,NA
139452p0,9,2,linear,False,NA
139452p0,9,3,linear,False,NA
139452p0,9,4,linear,False,NA
139452p0,9,5,linear,False,NA
139452p0,9,6,linear,False,NA
139452p0,9,7,linear,False,NA
139452p0,9,8,linear,False,NA
139452p0,10,0,linear,True,82
139452p0,10,1,linear,True,81
139452p0,10,2,linear,True,152
139452p0,10,3,linear,True,41565
139452p0,10,4,linear,False,NA
139452p0,10,5,linear,False,NA
139452p0,10,6,linear,False,NA
139452p0,10,7,linear,False,NA
139452p0,10,8,linear,False,NA
139452p0,10,9,linear,False,NA
139453p0,5,0,linear,False,NA
139453p0,5,1,linear,False,NA
139453p0,5,2,linear,False,NA
139453p0,5,3,linear,False,NA
139453p0,5,4,linear,False,NA
139453p0,6,0,linear,False,NA
139453p0,6,1,linear,False,NA
139453p0,6,2,linear,False,NA
139453p0,6,3,linear,False,NA
139453p0,6,4,linear,False,NA
139453p0,6,5,linear,False,NA
139453p0,7,0,linear,False,NA
139453p0,7,1,linear,False,NA
139453p0,7,2,linear,False,NA
139453p0,7,3,linear,False,NA
139453p0,7,4,linear,False,NA
139453p0,7,5,linear,False,NA
139453p0,7,6,linear,False,NA
139453p0,8,0,linear,False,NA
139453p0,8,1,linear,False,NA
139453p0,8,2,linear,False,NA
139453p0,8,3,linear,False,NA
139453p0,8,4,linear,False,NA
139453p0,8,5,linear,False,NA
139453p0,8,6,linear,False,NA
139453p0,8,7,linear,False,NA
139453p0,9,0,linear,False,NA
139453p0,9,1,linear,False,NA
139453p0,9,2,linear,False,NA
139453p0,9,3,linear,False,NA
139453p0,9,4,linear,False,NA
139453p0,9,5,linear,False,NA
139453p0,9,6,linear,False,NA
139453p0,9,7,linear,False,NA
139453p0,9,8,linear,False,NA
139453p0,10,0,linear,True,97
139453p0,10,1,linear,True,111
139453p0,10,2,linear,True,290
139453p0,10,3,linear,False,NA
139453p0,10,4,linear,False,NA
139453p0,10,5,linear,False,NA
139453p0,10,6,linear,False,NA
139453p0,10,7,linear,False,NA
139453p0,10,8,linear,False,NA
139453p0,10,9,linear,False,NA
139454p0,5,0,linear,True,112
139454p0,5,1,linear,False,NA
139454p0,5,2,linear,False,NA
139454p0,5,3,linear,False,NA
139454p0,5,4,linear,False,NA
139454p0,6,0,linear,False,NA
139454p0,6,1,linear,False,NA
139454p0,6,2,linear,False,NA
139454p0,6,3,linear,False,NA
139454p0,6,4,linear,False,NA
139454p0,6,5,linear,False,NA
139454p0,7,0,linear,False,NA
139454p0,7,1,linear,False,NA
139454p0,7,2,linear,False,NA
139454p0,7,3,linear,False,NA
139454p0,7,4,linear,False,NA
139454p0,7,5,linear,False,NA
139454p0,7,6,linear,False,NA
139454p0,8,0,linear,False,NA
139454p0,8,1,linear,False,NA
139454p0,8,2,linear,False,NA
139454p0,8,3,linear,False,NA
139454p0,8,4,linear,False,NA
139454p0,8,5,linear,False,NA
139454p0,8,6,linear,False,NA
139454p0,8,7,linear,False,NA
139454p0,9,0,linear,False,NA
139454p0,9,1,linear,False,NA
139454p0,9,2,linear,False,NA
139454p0,9,3,linear,False,NA
139454p0,9,4,linear,False,NA
139454p0,9,5,linear,False,NA
139454p0,9,6,linear,False,NA
139454p0,9,7,linear,False,NA
139454p0,9,8,linear,False,NA
139454p0,10,0,linear,True,112
139454p0,10,1,linear,True,151
139454p0,10,2,linear,True,856
139454p0,10,3,linear,False,NA
139454p0,10,4,linear,False,NA
139454p0,10,5,linear,False,NA
139454p0,10,6,linear,False,NA
139454p0,10,7,linear,False,NA
139454p0,10,8,linear,False,NA
139454p0,10,9,linear,False,NA
139462p0,5,0,linear,True,97
139462p0,5,1,linear,False,NA
139462p0,5,2,linear,False,NA
139462p0,5,3,linear,False,NA
139462p0,5,4,linear,False,NA
139462p0,6,0,linear,False,NA
139462p0,6,1,linear,False,NA
139462p0,6,2,linear,False,NA
139462p0,6,3,linear,False,NA
139462p0,6,4,linear,False,NA
139462p0,6,5,linear,False,NA
139462p0,7,0,linear,False,NA
139462p0,7,1,linear,False,NA
139462p0,7,2,linear,False,NA
139462p0,7,3,linear,False,NA
139462p0,7,4,linear,False,NA
139462p0,7,5,linear,False,NA
139462p0,7,6,linear,False,NA
139462p0,8,0,linear,False,NA
139462p0,8,1,linear,False,NA
139462p0,8,2,linear,False,NA
139462p0,8,3,linear,False,NA
139462p0,8,4,linear,False,NA
139462p0,8,5,linear,False,NA
139462p0,8,6,linear,False,NA
139462p0,8,7,linear,False,NA
139462p0,9,0,linear,False,NA
139462p0,9,1,linear,False,NA
139462p0,9,2,linear,False,NA
139462p0,9,3,linear,False,NA
139462p0,9,4,linear,False,NA
139462p0,9,5,linear,False,NA
139462p0,9,6,linear,False,NA
139462p0,9,7,linear,False,NA
139462p0,9,8,linear,False,NA
139462p0,10,0,linear,True,97
139462p0,10,1,linear,True,96
139462p0,10,2,linear,True,183
139462p0,10,3,linear,True,65687
139462p0,10,4,linear,True,109640
139462p0,10,5,linear,False,NA
139462p0,10,6,linear,False,NA
139462p0,10,7,linear,False,NA
139462p0,10,8,linear,False,NA
139462p0,10,9,linear,False,NA
139463p0,5,0,linear,True,115
139463p0,5,1,linear,False,NA
139463p0,5,2,linear,False,NA
139463p0,5,3,linear,False,NA
139463p0,5,4,linear,False,NA
139463p0,6,0,linear,False,NA
139463p0,6,1,linear,False,NA
139463p0,6,2,linear,False,NA
139463p0,6,3,linear,False,NA
139463p0,6,4,linear,False,NA
139463p0,6,5,linear,False,NA
139463p0,7,0,linear,False,NA
139463p0,7,1,linear,False,NA
139463p0,7,2,linear,False,NA
139463p0,7,3,linear,False,NA
139463p0,7,4,linear,False,NA
139463p0,7,5,linear,False,NA
139463p0,7,6,linear,False,NA
139463p0,8,0,linear,False,NA
139463p0,8,1,linear,False,NA
139463p0,8,2,linear,False,NA
139463p0,8,3,linear,False,NA
139463p0,8,4,linear,False,NA
139463p0,8,5,linear,False,NA
139463p0,8,6,linear,False,NA
139463p0,8,7,linear,False,NA
139463p0,9,0,linear,False,NA
139463p0,9,1,linear,False,NA
139463p0,9,2,linear,False,NA
139463p0,9,3,linear,False,NA
139463p0,9,4,linear,False,NA
139463p0,9,5,linear,False,NA
139463p0,9,6,linear,False,NA
139463p0,9,7,linear,False,NA
139463p0,9,8,linear,False,NA
139463p0,10,0,linear,True,115
139463p0,10,1,linear,True,132
139463p0,10,2,linear,True,345
139463p0,10,3,linear,False,NA
139463p0,10,4,linear,False,NA
139463p0,10,5,linear,False,NA
139463p0,10,6,linear,False,NA
139463p0,10,7,linear,False,NA
139463p0,10,8,linear,False,NA
139463p0,10,9,linear,False,NA
139464p0,5,0,linear,True,133
139464p0,5,1,linear,True,180
139464p0,5,2,linear,False,NA
139464p0,5,3,linear,False,NA
139464p0,5,4,linear,False,NA
139464p0,6,0,linear,False,NA
139464p0,6,1,linear,False,NA
139464p0,6,2,linear,False,NA
139464p0,6,3,linear,False,NA
139464p0,6,4,linear,False,NA
139464p0,6,5,linear,False,NA
139464p0,7,0,linear,False,NA
139464p0,7,1,linear,False,NA
139464p0,7,2,linear,False,NA
139464p0,7,3,linear,False,NA
139464p0,7,4,linear,False,NA
139464p0,7,5,linear,False,NA
139464p0,7,6,linear,False,NA
139464p0,8,0,linear,False,NA
139464p0,8,1,linear,False,NA
139464p0,8,2,linear,False,NA
139464p0,8,3,linear,False,NA
139464p0,8,4,linear,False,NA
139464p0,8,5,linear,False,NA
139464p0,8,6,linear,False,NA
139464p0,8,7,linear,False,NA
139464p0,9,0,linear,False,NA
139464p0,9,1,linear,False,NA
139464p0,9,2,linear,False,NA
139464p0,9,3,linear,False,NA
139464p0,9,4,linear,False,NA
139464p0,9,5,linear,False,NA
139464p0,9,6,linear,False,NA
139464p0,9,7,linear,False,NA
139464p0,9,8,linear,False,NA
139464p0,10,0,linear,True,133
139464p0,10,1,linear,True,180
139464p0,10,2,linear,True,868
139464p0,10,3,linear,False,NA
139464p0,10,4,linear,False,NA
139464p0,10,5,linear,False,NA
139464p0,10,6,linear,False,NA
139464p0,10,7,linear,False,NA
139464p0,10,8,linear,False,NA
139464p0,10,9,linear,False,NA
6s0,5,0,exponential,True,118
6s0,5,1,exponential,False,NA
6s0,5,2,exponential,False,NA
6s0,5,3,exponential,False,NA
6s0,5,4,exponential,False,NA
6s0,6,0,exponential,False,NA
6s0,6,1,exponential,False,NA
6s0,6,2,exponential,False,NA
6s0,6,3,exponential,False,NA
6s0,6,4,exponential,False,NA
6s0,6,5,exponential,False,NA
6s0,7,0,exponential,False,NA
6s0,7,1,exponential,False,NA
6s0,7,2,exponential,False,NA
6s0,7,3,exponential,False,NA
6s0,7,4,exponential,False,NA
6s0,7,5,exponential,False,NA
6s0,7,6,exponential,False,NA
6s0,8,0,exponential,False,NA
6s0,8,1,exponential,False,NA
6s0,8,2,exponential,False,NA
6s0,8,3,exponential,False,NA
6s0,8,4,exponential,False,NA
6s0,8,5,exponential,False,NA
6s0,8,6,exponential,False,NA
6s0,8,7,exponential,False,NA
6s0,9,0,exponential,False,NA
6s0,9,1,exponential,False,NA
6s0,9,2,exponential,False,NA
6s0,9,3,exponential,False,NA
6s0,9,4,exponential,False,NA
6s0,9,5,exponential,False,NA
6s0,9,6,exponential,False,NA
6s0,9,7,exponential,False,NA
6s0,9,8,exponential,False,NA
6s0,10,0,exponential,False,NA
6s0,10,1,exponential,False,NA
6s0,10,2,exponential,False,NA
6s0,10,3,exponential,False,NA
6s0,10,4,exponential,False,NA
6s0,10,5,exponential,False,NA
6s0,10,6,exponential,False,NA
6s0,10,7,exponential,False,NA
6s0,10,8,exponential,False,NA
6s0,10,9,exponential,False,NA
6s108,5,0,polynomial,False,NA
6s108,5,1,polynomial,False,NA
6s108,5,2,polynomial,False,NA
6s108,5,3,polynomial,False,NA
6s108,5,4,polynomial,False,NA
6s108,6,0,polynomial,False,NA
6s108,6,1,polynomial,False,NA
6s108,6,2,polynomial,False,NA
6s108,6,3,polynomial,False,NA
6s108,6,4,polynomial,False,NA
6s108,6,5,polynomial,False,NA
6s108,7,0,polynomial,False,NA
6s108,7,1,polynomial,False,NA
6s108,7,2,polynomial,False,NA
6s108,7,3,polynomial,False,NA
6s108,7,4,polynomial,False,NA
6s108,7,5,polynomial,False,NA
6s108,7,6,polynomial,False,NA
6s108,8,0,polynomial,False,NA
6s108,8,1,polynomial,False,NA
6s108,8,2,polynomial,False,NA
6s108,8,3,polynomial,False,NA
6s108,8,4,polynomial,False,NA
6s108,8,5,polynomial,False,NA
6s108,8,6,polynomial,False,NA
6s108,8,7,polynomial,False,NA
6s108,9,0,polynomial,False,NA
6s108,9,1,polynomial,False,NA
6s108,9,2,polynomial,False,NA
6s108,9,3,polynomial,False,NA
6s108,9,4,polynomial,False,NA
6s108,9,5,polynomial,False,NA
6s108,9,6,polynomial,False,NA
6s108,9,7,polynomial,False,NA
6s108,9,8,polynomial,False,NA
6s108,10,0,polynomial,False,NA
6s108,10,1,polynomial,False,NA
6s108,10,2,polynomial,False,NA
6s108,10,3,polynomial,False,NA
6s108,10,4,polynomial,False,NA
6s108,10,5,polynomial,False,NA
6s108,10,6,polynomial,False,NA
6s108,10,7,polynomial,False,NA
6s108,10,8,polynomial,False,NA
6s108,10,9,polynomial,False,NA
6s109,5,0,exponential,False,NA
6s109,5,1,exponential,False,NA
6s109,5,2,exponential,False,NA
6s109,5,3,exponential,False,NA
6s109,5,4,exponential,False,NA
6s109,6,0,exponential,False,NA
6s109,6,1,exponential,False,NA
6s109,6,2,exponential,False,NA
6s109,6,3,exponential,False,NA
6s109,6,4,exponential,False,NA
6s109,6,5,exponential,False,NA
6s109,7,0,exponential,False,NA
6s109,7,1,exponential,False,NA
6s109,7,2,exponential,False,NA
6s109,7,3,exponential,False,NA
6s109,7,4,exponential,False,NA
6s109,7,5,exponential,False,NA
6s109,7,6,exponential,False,NA
6s109,8,0,exponential,False,NA
6s109,8,1,exponential,False,NA
6s109,8,2,exponential,False,NA
6s109,8,3,exponential,False,NA
6s109,8,4,exponential,False,NA
6s109,8,5,exponential,False,NA
6s109,8,6,exponential,False,NA
6s109,8,7,exponential,False,NA
6s109,9,0,exponential,False,NA
6s109,9,1,exponential,False,NA
6s109,9,2,exponential,False,NA
6s109,9,3,exponential,False,NA
6s109,9,4,exponential,False,NA
6s109,9,5,exponential,False,NA
6s109,9,6,exponential,False,NA
6s109,9,7,exponential,False,NA
6s109,9,8,exponential,False,NA
6s109,10,0,exponential,False,NA
6s109,10,1,exponential,False,NA
6s109,10,2,exponential,False,NA
6s109,10,3,exponential,False,NA
6s109,10,4,exponential,False,NA
6s109,10,5,exponential,False,NA
6s109,10,6,exponential,False,NA
6s109,10,7,exponential,False,NA
6s109,10,8,exponential,False,NA
6s109,10,9,exponential,False,NA
6s119,5,0,exponential,True,18797
6s119,5,1,exponential,True,18789
6s119,5,2,exponential,True,18780
6s119,5,3,exponential,True,18771
6s119,5,4,exponential,True,18762
6s119,6,0,exponential,True,18803
6s119,6,1,exponential,True,18797
6s119,6,2,exponential,True,18789
6s119,6,3,exponential,True,18780
6s119,6,4,exponential,True,18771
6s119,6,5,exponential,True,18945
6s119,7,0,exponential,True,18809
6s119,7,1,exponential,True,18803
6s119,7,2,exponential,True,18797
6s119,7,3,exponential,True,18789
6s119,7,4,exponential,True,18780
6s119,7,5,exponential,True,18954
6s119,7,6,exponential,True,19389
6s119,8,0,exponential,True,18815
6s119,8,1,exponential,True,18809
6s119,8,2,exponential,True,18803
6s119,8,3,exponential,True,18797
6s119,8,4,exponential,True,18789
6s119,8,5,exponential,True,18963
6s119,8,6,exponential,True,19398
6s119,8,7,exponential,True,19795
6s119,9,0,exponential,True,18821
6s119,9,1,exponential,True,18815
6s119,9,2,exponential,True,18809
6s119,9,3,exponential,True,18803
6s119,9,4,exponential,True,18797
6s119,9,5,exponential,True,18972
6s119,9,6,exponential,True,19407
6s119,9,7,exponential,True,19804
6s119,9,8,exponential,False,NA
6s119,10,0,exponential,True,18827
6s119,10,1,exponential,True,18821
6s119,10,2,exponential,True,18815
6s119,10,3,exponential,True,18809
6s119,10,4,exponential,True,18803
6s119,10,5,exponential,True,18980
6s119,10,6,exponential,True,19416
6s119,10,7,exponential,True,19813
6s119,10,8,exponential,False,NA
6s119,10,9,exponential,False,NA
6s120,5,0,linear,False,NA
6s120,5,1,linear,False,NA
6s120,5,2,linear,False,NA
6s120,5,3,linear,False,NA
6s120,5,4,linear,False,NA
6s120,6,0,linear,False,NA
6s120,6,1,linear,False,NA
6s120,6,2,linear,False,NA
6s120,6,3,linear,False,NA
6s120,6,4,linear,False,NA
6s120,6,5,linear,False,NA
6s120,7,0,linear,False,NA
6s120,7,1,linear,False,NA
6s120,7,2,linear,False,NA
6s120,7,3,linear,False,NA
6s120,7,4,linear,False,NA
6s120,7,5,linear,False,NA
6s120,7,6,linear,False,NA
6s120,8,0,linear,False,NA
6s120,8,1,linear,False,NA
6s120,8,2,linear,False,NA
6s120,8,3,linear,False,NA
6s120,8,4,linear,False,NA
6s120,8,5,linear,False,NA
6s120,8,6,linear,False,NA
6s120,8,7,linear,False,NA
6s120,9,0,linear,False,NA
6s120,9,1,linear,False,NA
6s120,9,2,linear,False,NA
6s120,9,3,linear,False,NA
6s120,9,4,linear,False,NA
6s120,9,5,linear,False,NA
6s120,9,6,linear,False,NA
6s120,9,7,linear,False,NA
6s120,9,8,linear,False,NA
6s120,10,0,linear,True,51
6s120,10,1,linear,True,57
6s120,10,2,linear,False,NA
6s120,10,3,linear,False,NA
6s120,10,4,linear,False,NA
6s120,10,5,linear,False,NA
6s120,10,6,linear,False,NA
6s120,10,7,linear,False,NA
6s120,10,8,linear,False,NA
6s120,10,9,linear,False,NA
6s122,5,0,polynomial,False,NA
6s122,5,1,polynomial,False,NA
6s122,5,2,polynomial,False,NA
6s122,5,3,polynomial,False,NA
6s122,5,4,polynomial,False,NA
6s122,6,0,polynomial,False,NA
6s122,6,1,polynomial,False,NA
6s122,6,2,polynomial,False,NA
6s122,6,3,polynomial,False,NA
6s122,6,4,polynomial,False,NA
6s122,6,5,polynomial,False,NA
6s122,7,0,polynomial,False,NA
6s122,7,1,polynomial,False,NA
6s122,7,2,polynomial,False,NA
6s122,7,3,polynomial,False,NA
6s122,7,4,polynomial,False,NA
6s122,7,5,polynomial,False,NA
6s122,7,6,polynomial,False,NA
6s122,8,0,polynomial,False,NA
6s122,8,1,polynomial,False,NA
6s122,8,2,polynomial,False,NA
6s122,8,3,polynomial,False,NA
6s122,8,4,polynomial,False,NA
6s122,8,5,polynomial,False,NA
6s122,8,6,polynomial,False,NA
6s122,8,7,polynomial,False,NA
6s122,9,0,polynomial,False,NA
6s122,9,1,polynomial,False,NA
6s122,9,2,polynomial,False,NA
6s122,9,3,polynomial,False,NA
6s122,9,4,polynomial,False,NA
6s122,9,5,polynomial,False,NA
6s122,9,6,polynomial,False,NA
6s122,9,7,polynomial,False,NA
6s122,9,8,polynomial,False,NA
6s122,10,0,polynomial,False,NA
6s122,10,1,polynomial,False,NA
6s122,10,2,polynomial,False,NA
6s122,10,3,polynomial,False,NA
6s122,10,4,polynomial,False,NA
6s122,10,5,polynomial,False,NA
6s122,10,6,polynomial,False,NA
6s122,10,7,polynomial,False,NA
6s122,10,8,polynomial,False,NA
6s122,10,9,polynomial,False,NA
6s13,5,0,exponential,False,NA
6s13,5,1,exponential,False,NA
6s13,5,2,exponential,False,NA
6s13,5,3,exponential,False,NA
6s13,5,4,exponential,False,NA
6s13,6,0,exponential,False,NA
6s13,6,1,exponential,False,NA
6s13,6,2,exponential,False,NA
6s13,6,3,exponential,False,NA
6s13,6,4,exponential,False,NA
