instance_name,local_max_k,K,interpolant_status,smt2cnf_status,category
6s269r,22,15,partial,none,exponential
6s269r,22,16,partial,none,exponential
6s269r,22,17,partial,none,exponential
6s269r,22,18,partial,none,exponential
6s269r,22,19,partial,none,exponential
6s269r,22,20,partial,none,exponential
6s269r,22,21,partial,none,exponential
6s309b046,20,1,done,done,exponential
6s309b046,20,2,done,done,exponential
6s309b046,20,3,done,done,exponential
6s309b046,20,4,done,done,exponential
6s309b046,20,5,done,done,exponential
6s309b046,20,6,done,done,exponential
6s309b046,20,7,done,done,exponential
6s309b046,20,8,done,done,exponential
6s309b046,20,9,done,done,exponential
6s309b046,20,10,done,done,exponential
6s309b046,20,11,done,done,exponential
6s309b046,20,12,done,done,exponential
6s309b046,20,13,done,done,exponential
6s309b046,20,14,done,done,exponential
6s309b046,20,15,done,done,exponential
6s309b046,20,16,done,done,exponential
6s309b046,20,17,done,done,exponential
6s309b046,20,18,done,done,exponential
6s309b046,20,19,done,done,exponential
6s317b14,16,1,done,none,exponential
6s317b14,16,2,done,none,exponential
6s317b14,16,3,done,none,exponential
6s317b14,16,4,done,none,exponential
6s317b14,16,5,done,none,exponential
6s317b14,16,6,done,none,exponential
6s317b14,16,7,done,none,exponential
6s317b14,16,8,done,none,exponential
6s317b14,16,9,done,none,exponential
6s317b14,16,10,done,none,exponential
6s317b14,16,11,done,none,exponential
6s317b14,16,12,done,none,exponential
6s317b14,16,13,partial,none,exponential
6s317b14,16,14,partial,none,exponential
6s317b14,16,15,partial,none,exponential
6s320rb0,8,1,done,none,exponential
6s320rb0,8,2,done,none,exponential
6s320rb0,8,3,done,none,exponential
6s320rb0,8,4,done,none,exponential
6s320rb0,8,5,partial,none,exponential
6s320rb0,8,6,partial,none,exponential
6s320rb0,8,7,none,none,exponential
6s320rb1,5,1,done,none,exponential
6s320rb1,5,2,done,none,exponential
6s320rb1,5,3,done,none,exponential
6s320rb1,5,4,done,none,exponential
6s339rb19,26,1,done,done,exponential
6s339rb19,26,2,done,done,exponential
6s339rb19,26,3,done,done,exponential
6s339rb19,26,4,done,done,exponential
6s339rb19,26,5,done,done,exponential
6s339rb19,26,6,done,done,exponential
6s339rb19,26,7,done,done,exponential
6s339rb19,26,8,done,done,exponential
6s339rb19,26,9,done,done,exponential
6s339rb19,26,10,done,done,exponential
6s339rb19,26,11,done,done,exponential
6s339rb19,26,12,done,done,exponential
6s339rb19,26,13,done,done,exponential
6s339rb19,26,14,done,done,exponential
6s339rb19,26,15,done,done,exponential
6s339rb19,26,16,done,done,exponential
6s339rb19,26,17,done,done,exponential
6s339rb19,26,18,done,done,exponential
6s339rb19,26,19,done,done,exponential
6s339rb19,26,20,done,done,exponential
6s339rb19,26,21,done,done,exponential
6s339rb19,26,22,done,done,exponential
6s339rb19,26,23,done,done,exponential
6s339rb19,26,24,done,done,exponential
6s339rb19,26,25,done,done,exponential
6s357r,16,1,done,none,exponential
6s357r,16,2,done,none,exponential
6s357r,16,3,done,none,exponential
6s357r,16,4,done,none,exponential
6s357r,16,5,done,none,exponential
6s357r,16,6,done,none,exponential
6s357r,16,7,done,none,exponential
6s357r,16,8,done,none,exponential
6s357r,16,9,done,none,exponential
6s357r,16,10,done,none,exponential
6s357r,16,11,done,none,exponential
6s357r,16,12,partial,none,exponential
6s357r,16,13,partial,none,exponential
6s357r,16,14,partial,none,exponential
6s357r,16,15,partial,none,exponential
6s41,44,1,done,none,exponential
6s41,44,2,done,none,exponential
6s41,44,3,done,none,exponential
6s41,44,4,done,none,exponential
6s41,44,5,done,none,exponential
6s41,44,6,done,none,exponential
6s41,44,7,done,none,exponential
6s41,44,8,done,none,exponential
6s41,44,9,done,none,exponential
6s41,44,10,done,none,exponential
6s41,44,11,done,none,exponential
6s41,44,12,partial,none,exponential
6s41,44,13,partial,none,exponential
6s41,44,14,partial,none,exponential
6s41,44,15,partial,none,exponential
6s41,44,16,partial,none,exponential
6s41,44,17,partial,none,exponential
6s41,44,18,partial,none,exponential
6s41,44,19,partial,none,exponential
6s41,44,20,partial,none,exponential
6s41,44,21,partial,none,exponential
6s41,44,22,partial,none,exponential
6s41,44,23,partial,none,exponential
6s41,44,24,partial,none,exponential
6s41,44,25,partial,none,exponential
6s41,44,26,partial,none,exponential
6s41,44,27,partial,none,exponential
6s41,44,28,partial,none,exponential
6s41,44,29,partial,none,exponential
6s41,44,30,partial,none,exponential
6s41,44,31,partial,none,exponential
6s41,44,32,partial,none,exponential
6s41,44,33,partial,none,exponential
6s41,44,34,partial,none,exponential
6s41,44,35,partial,none,exponential
6s41,44,36,partial,none,exponential
6s41,44,37,partial,none,exponential
6s41,44,38,partial,none,exponential
6s41,44,39,partial,none,exponential
6s41,44,40,partial,none,exponential
6s41,44,41,partial,none,exponential
6s41,44,42,partial,none,exponential
6s41,44,43,partial,none,exponential
6s410rb043,7,1,done,none,exponential
6s410rb043,7,2,done,none,exponential
6s410rb043,7,3,done,none,exponential
6s410rb043,7,4,done,none,exponential
6s410rb043,7,5,done,none,exponential
6s410rb043,7,6,done,none,exponential
6s428rb098,5,1,done,none,exponential
6s428rb098,5,2,done,none,exponential
6s428rb098,5,3,done,none,exponential
6s428rb098,5,4,done,none,exponential
6s54,25,1,done,none,exponential
6s54,25,2,done,none,exponential
6s54,25,3,done,none,exponential
6s54,25,4,done,none,exponential
6s54,25,5,done,none,exponential
6s54,25,6,done,none,exponential
6s54,25,7,done,none,exponential
6s54,25,8,done,none,exponential
6s54,25,9,done,none,exponential
6s54,25,10,done,none,exponential
6s54,25,11,done,none,exponential
6s54,25,12,partial,none,exponential
6s54,25,13,partial,none,exponential
6s54,25,14,partial,none,exponential
6s54,25,15,partial,none,exponential
6s54,25,16,partial,none,exponential
6s54,25,17,partial,none,exponential
6s54,25,18,partial,none,exponential
6s54,25,19,partial,none,exponential
6s54,25,20,partial,none,exponential
6s54,25,21,partial,none,exponential
6s54,25,22,partial,none,exponential
6s54,25,23,partial,none,exponential
6s54,25,24,partial,none,exponential
6s7,13,1,done,none,exponential
6s7,13,2,done,none,exponential
6s7,13,3,done,none,exponential
6s7,13,4,done,none,exponential
6s7,13,5,done,none,exponential
6s7,13,6,done,none,exponential
6s7,13,7,done,none,exponential
6s7,13,8,done,none,exponential
6s7,13,9,partial,none,exponential
6s7,13,10,partial,none,exponential
6s7,13,11,partial,none,exponential
6s7,13,12,partial,none,exponential
abp4p2ff,16,1,done,none,exponential
abp4p2ff,16,2,done,none,exponential
abp4p2ff,16,3,done,none,exponential
abp4p2ff,16,4,done,none,exponential
abp4p2ff,16,5,done,none,exponential
abp4p2ff,16,6,done,none,exponential
abp4p2ff,16,7,done,none,exponential
abp4p2ff,16,8,done,none,exponential
abp4p2ff,16,9,done,none,exponential
abp4p2ff,16,10,done,none,exponential
abp4p2ff,16,11,done,none,exponential
abp4p2ff,16,12,partial,none,exponential
abp4p2ff,16,13,partial,none,exponential
abp4p2ff,16,14,partial,none,exponential
abp4p2ff,16,15,partial,none,exponential
arbitrated_top_n2_w128_d32_e0,17,1,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,2,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,3,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,4,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,5,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,6,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,7,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,8,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,9,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,10,done,none,exponential
arbitrated_top_n2_w128_d32_e0,17,11,partial,none,exponential
arbitrated_top_n2_w128_d32_e0,17,12,partial,none,exponential
arbitrated_top_n2_w128_d32_e0,17,13,partial,none,exponential
arbitrated_top_n2_w128_d32_e0,17,14,partial,none,exponential
arbitrated_top_n2_w128_d32_e0,17,15,partial,none,exponential
arbitrated_top_n2_w128_d32_e0,17,16,partial,none,exponential
arbitrated_top_n2_w128_d64_e0,15,1,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,2,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,3,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,4,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,5,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,6,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,7,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,8,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,9,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,10,done,none,exponential
arbitrated_top_n2_w128_d64_e0,15,11,partial,none,exponential
arbitrated_top_n2_w128_d64_e0,15,12,partial,none,exponential
arbitrated_top_n2_w128_d64_e0,15,13,partial,none,exponential
arbitrated_top_n2_w128_d64_e0,15,14,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,1,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,2,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,3,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,4,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,5,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,6,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,7,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,8,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,9,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,10,done,none,exponential
arbitrated_top_n2_w64_d64_e0,25,11,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,12,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,13,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,14,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,15,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,16,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,17,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,18,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,19,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,20,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,21,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,22,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,23,partial,none,exponential
arbitrated_top_n2_w64_d64_e0,25,24,partial,none,exponential
arbitrated_top_n2_w8_d128_e0,16,1,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,2,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,3,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,4,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,5,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,6,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,7,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,8,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,9,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,10,done,none,exponential
arbitrated_top_n2_w8_d128_e0,16,11,partial,none,exponential
arbitrated_top_n2_w8_d128_e0,16,12,partial,none,exponential
arbitrated_top_n2_w8_d128_e0,16,13,partial,none,exponential
arbitrated_top_n2_w8_d128_e0,16,14,partial,none,exponential
arbitrated_top_n2_w8_d128_e0,16,15,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,1,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,2,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,3,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,4,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,5,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,6,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,7,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,8,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,9,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,10,done,none,exponential
arbitrated_top_n2_w8_d32_e0,23,11,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,12,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,13,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,14,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,15,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,16,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,17,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,18,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,19,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,20,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,21,partial,none,exponential
arbitrated_top_n2_w8_d32_e0,23,22,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,1,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,2,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,3,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,4,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,5,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,6,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,7,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,8,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,9,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,10,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,11,done,none,exponential
arbitrated_top_n2_w8_d64_e0,28,12,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,13,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,14,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,15,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,16,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,17,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,18,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,19,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,20,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,21,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,22,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,23,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,24,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,25,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,26,partial,none,exponential
arbitrated_top_n2_w8_d64_e0,28,27,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,1,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,2,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,3,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,4,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,5,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,6,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,7,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,8,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,9,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,10,done,none,exponential
arbitrated_top_n3_w16_d128_e0,24,11,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,12,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,13,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,14,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,15,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,16,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,17,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,18,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,19,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,20,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,21,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,22,partial,none,exponential
arbitrated_top_n3_w16_d128_e0,24,23,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,1,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,2,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,3,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,4,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,5,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,6,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,7,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,8,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,9,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,10,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,11,done,none,exponential
arbitrated_top_n3_w16_d32_e0,20,12,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,13,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,14,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,15,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,16,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,17,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,18,partial,none,exponential
arbitrated_top_n3_w16_d32_e0,20,19,partial,none,exponential
arbitrated_top_n3_w32_d16_e0,17,1,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,2,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,3,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,4,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,5,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,6,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,7,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,8,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,9,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,10,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,11,done,none,exponential
arbitrated_top_n3_w32_d16_e0,17,12,partial,none,exponential
arbitrated_top_n3_w32_d16_e0,17,13,partial,none,exponential
arbitrated_top_n3_w32_d16_e0,17,14,partial,none,exponential
arbitrated_top_n3_w32_d16_e0,17,15,partial,none,exponential
arbitrated_top_n3_w32_d16_e0,17,16,partial,none,exponential
arbitrated_top_n3_w64_d128_e0,26,1,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,2,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,3,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,4,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,5,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,6,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,7,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,8,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,9,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,10,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,11,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,12,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,13,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,14,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,15,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,16,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,17,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,18,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,19,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,20,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,21,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,22,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,23,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,24,none,none,exponential
arbitrated_top_n3_w64_d128_e0,26,25,none,none,exponential
arbitrated_top_n3_w8_d128_e0,18,1,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,2,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,3,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,4,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,5,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,6,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,7,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,8,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,9,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,10,done,none,exponential
arbitrated_top_n3_w8_d128_e0,18,11,partial,none,exponential
arbitrated_top_n3_w8_d128_e0,18,12,partial,none,exponential
arbitrated_top_n3_w8_d128_e0,18,13,partial,none,exponential
arbitrated_top_n3_w8_d128_e0,18,14,partial,none,exponential
arbitrated_top_n3_w8_d128_e0,18,15,partial,none,exponential
arbitrated_top_n3_w8_d128_e0,18,16,partial,none,exponential
arbitrated_top_n3_w8_d128_e0,18,17,partial,none,exponential
arbitrated_top_n3_w8_d16_e0,17,1,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,2,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,3,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,4,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,5,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,6,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,7,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,8,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,9,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,10,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,11,done,none,exponential
arbitrated_top_n3_w8_d16_e0,17,12,partial,none,exponential
arbitrated_top_n3_w8_d16_e0,17,13,partial,none,exponential
arbitrated_top_n3_w8_d16_e0,17,14,partial,none,exponential
arbitrated_top_n3_w8_d16_e0,17,15,partial,none,exponential
arbitrated_top_n3_w8_d16_e0,17,16,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,1,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,2,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,3,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,4,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,5,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,6,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,7,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,8,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,9,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,10,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,11,done,none,exponential
arbitrated_top_n4_w16_d32_e0,32,12,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,13,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,14,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,15,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,16,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,17,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,18,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,19,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,20,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,21,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,22,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,23,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,24,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,25,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,26,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,27,none,none,exponential
arbitrated_top_n4_w16_d32_e0,32,28,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,29,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,30,partial,none,exponential
arbitrated_top_n4_w16_d32_e0,32,31,none,none,exponential
arbitrated_top_n4_w16_d64_e0,29,1,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,2,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,3,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,4,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,5,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,6,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,7,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,8,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,9,done,none,exponential
arbitrated_top_n4_w16_d64_e0,29,10,done,none,exponential
